spamorham,label,sms
spam,1,"স্মার্টফোন জেতার দুর্দান্ত অফার! সহজ প্রশ্নের উত্তর দিয়ে জিতে নিন ৩০,৯৯৯ টাকার আকর্ষণীয় স্মার্টফোন  Samsung Galaxy M33 5G মাত্র ৳২.৬৭/দিন/প্রশ্ন,  ডায়াল *213*45644#"
spam,1,"মীনা বাজারে
তীর তেল ৮৮৫
প্রিঃগরুর মাংস ৭৩৯
ব্রয়ঃমুরগি(চাঃছাঃ)৪১৭
প্রিঃনাজিরশাইল ৭৩
প্রিঃচিনিগুঁড়া ১২০
খেজুর ৩৭০*
ছোলা ৮৫
বুট বেসন ১২০
পেঁয়াজ ৪৮*
বেগুন ৬৮*
লবণ ৩৭*
তরমুজ ২৭৫*
বিস্তারিতঃ t.ly/3RDj
০১৯৩৩১১৭৭৫৫
*শ/প্র-চট্টগ্রাম-২৫মার্চ.পর্যন্ত"
spam,1,৫০০০+ রেস্টুরেন্টে ফ্রি ডেলিভারি সাথে ডিলস এবং ডিসকাউন্ট তো থাকছেই। tinyurl.com/3md3wecd
spam,1,"আজই শেষ দিন ! ১৩০টাকায় ১৫০মিনিট(৩০দিন) সাথে বোনাস,নিতে*১২১*৫২০৫#  https://mygp.li/a0"
spam,1,"আজ রিচার্জে
২৯৭Tk-১৫GB+৩০০মি ৩০D/*123*297*1#
৯৮TK-৭GB+৬০মি ৭D/*123*098*1#
৬৮TK-৬GB ৩D/*123*068*1#
 বিকাশ/নগদ/উপায়/রকেটেও পাবেন"
spam,1,রমজান অফার! অ্যাপে ৳৫৯৮-৫০GB+ফ্রি Noor সাবস্ক্রিপশন(৩০দিন) cutt.ly/inr
spam,1,"DINNER45 দিচ্ছে ৪৫ টাকা ছাড় ১৯৯ টাকায়।		
DINNER105 দিচ্ছে ১০৫ টাকা পর্যন্ত ছাড় ২৯৯ টাকায়।		
অর্ডার করুন এখনিঃ tinyurl.com/3md3wecd		"
spam,,আড়ংয়ের ঈদ কালেকশন এখন সকল আউটলেট এবং aarong.com এ। cutt.ly/E8S4qZv
spam,,লম্বা ছুটিতে ঘুরতে যাওয়ার টিকেট কাটতে ক্লিক: bdtickets.com কল ১৬৪৬০
spam,,"স্বদেশপল্লীর আকর্ষণীয় ঈদ-উল-ফিতর কালেকশন, এখন পাওয়া যাচ্ছে আপনার নিকটস্থ আউটলেটে! বিস্তারিত: https://cutt.ly/i8ZZmNI"
ham,0,গ্রামীণফোনের সিস্টেম উন্নয়নমূলক কাজ সফলভাবে সম্পন্ন হয়েছে। বর্তমানে রিচার্জ বা বিল পেমেন্ট সহ আমাদের সকল সার্ভিস আগের মতো চালু রয়েছে। গ্রামীণফোনের সাথে থাকার জন্য ধন্যবাদ।
ham,0,আমি ১০ তারিখ সকালে রওনা দিব।শান্তিনগরে ইস্টার্ন প্লাস একটা মার্কেট আছে যে?!ওটার উপরে উত্তরা ব্যাংকের ট্রেনিং ইন্সটিটিউট।ওখানে ট্রেনিং।মতিঝিল থেকে কাছে।
ham,0,এয়ারটেলে আপনার জন্য সেরা সব অফার পেতে *4# বা *123*3# ডায়াল করুন আজই।
ham,0,কোভিড-১৯ ভ্যাকসিন নিবন্ধন
ham,0,"প্রিয় গ্রাহক, আপনার নম্বরে ৮৫০.০ টাকা লোকাল বিল প্রদান করা হয়েছে |ধন্যবাদ |"
ham,0,তোরা সবগুলা আমার জন্য দোয়া কর।যাতে আমার বিয়েটা হয়।যেই ফাড়া লাগসে আমার।
ham,0,"স্যার [CK21252], আপনার সংযোগটির মেয়াদ শেষ হতে যাচ্ছে 2023-02-27 তারিখে। অনুগ্রহ করে বিল পরিশোধ করুন । বিকাশ: 01782 66 33 77"
ham,0,ল্যাপটপে রাখছিলাম কিনা মনে নাই।কিন্তু ল্যাপটপ তো বাসায়
ham,0,"স্যার, গ্রাহক আইডি CK21252 তে 1000.00 টাকা বিল প্রদানটি সফল হয়েছে। ধন্যবাদ"
ham,0,"প্রিয় গ্রাহক,03-MAR-2023 পর্যন্ত আপনার লোকাল বিল -1134.50 টাকা এবং রোমিং বিল  0  টাকা। অনুগ্রহ করে এর মধ্যে সমুদয় বকেয়া বিল পরিশোধ করে গ্রামীণফোনের সাথে থাকুন। অনলাইনে পেমেন্টে করতে ব্রাউজ করুন mygp.li/ib"
ham,0,"ট্যুর, কম্পিউটার ক্লাব সব ঝামেলায় পড়া হয় নি।আমাদের পরীক্ষাটা কাল না দিয়ে পরশু দিতে চাচ্ছি। আগামীকাল group স্টাডি করে এবং আপনার কাছ থেকে বিষয়টা ক্লিয়ার করে নিবো। আশাকরি,বিষয়টা দেখবেন।বিষয়গুলো ক্লািয়ার না করলে,পরীক্ষায় তেমন কিছু পারবো না।পরশু নিয়েন মেম, প্লিজ।"
ham,0,ম্যাম পরিক্ষা না নিতে বলসে রাহাতে সেটার উত্তর বলসে। কালকে পরিক্ষা নিবে না এটা বলে দিসে অলরেডি
ham,0,তুই কী সিওর আগামীকাল এক্সাম না?
ham,0,ডিপার্টমেন্ট থেকে কোনো ফিক্সড করা এসাইনমেন্টের জন্য কভার পেইজ আছে?নাকি নিজ থেকে বানাতে হবে?
ham,0,কেউ একটু বলো এখানে ৫ নাম্বারে ১ এর পরিপূরক কোনটারে করতাম?
ham,0,Lecture 1 এবং Lecture 2 তে আমার কিছু বিষয় এখনো ক্লিয়ার নাই।
ham,0,55 ব্যাচ এর সবাই 55 লিখা পিডিএফ টা ডাউনলোড করে ওইখানে ডান পাশে লিংকে যাবা.. প্রত্যেক টা কোর্সের জন্য আলাদা আলাদা ফরম আছে.. সবগুলো পুরণ করতে হবে...আর 44 ব্যাচের যারা আপনারা 44 লিখা পিডিএফ এ যাবেন আর সবগুলো লিংকে ঢুকে ফরমগুলো ফিল করবেন
ham,0,"হ্যালু,ম্যাম আসসালামুয়ালাইকুম।"
ham,0,তোমাদের কম্পিউটার ফান্ডামেন্টাল এক্সাম কখন হবে?
ham,0,"আসসালামুয়ালাইকুম ম্যাম, ম্যাথ গুলো এখন ও ভালো করে প্রিপারেশন নিতে পারি নাই ।"
ham,0,55 ব্যাচ এর সবাই 55 লিখা পিডিএফ টা ডাউনলোড করে ওইখানে ডান পাশে লিংকে যাবা.. প্রত্যেক টা কোর্সের জন্য আলাদা আলাদা ফরম আছে.. সবগুলো পুরণ করতে হবে...আর 44 ব্যাচের যারা আপনারা 44 লিখা পিডিএফ এ যাবেন আর সবগুলো লিংকে ঢুকে ফরমগুলো ফিল করবেন
